10214,paneer burger,998
10215,capsicum corn burger,998
10216,chicken burger,999
10217,chicken filllet burger,999
10218,chicken bbq burger,999
10219,chicken strip burger,999
10220,veggie burger,999
10221,aloo tikki burger,999
10222,paneer sandwich,1000
10223,capsicum corn sandwich,1000
10224,corn cheese sandwich,1000
10225,chilli sandwich,1000
10226,mushroom sandwich,1000
10227,chicken corn sandwich,1000
10228,paneer corn sandwich,1000
10229,mushroom corn sandwich,1000
10230,chicken lollipop biriyani,1000
10231,chicken biriyani,1000
10232,mutton biriyani,1000
10233,chocolate milkshake,1000
10234,vanilla milkshake,1000
10235,sweet lassi,1000
10236,strawberry lassi,1000
10237,chocolate mouse,1000
10238,gulab jamun,1000
10239,coke,1000
10240,lamb burger,1001
10241,paneer burger,1001
10242,capsicum corn burger,1001
10243,corn cheese burger,1001
10244,chicken sandwich,1001
10245,paneer sandwich,1001
10246,capsicum corn sandwich,1001
10247,corn cheese sandwich,1001
10248,chilli sandwich,1001
10249,mushroom sandwich,1001
10250,chicken corn sandwich,1001
10251,paneer corn sandwich,1001
10252,mushroom corn sandwich,1001
10253,chicken lollipop biriyani,1001
10254,paneer pizza,1002
10255,corn pizza,1002
10256,capsicum pizza,1002
10257,chicken extravaganza pizza,1002
10258,veg farmhouse pizza,1002
10259,chicken dominator pizza,1002
10260,tomato pizza,1002
10261,mushroom pizza,1002
10262,chicken corn pizza,1002
10263,paneer corn pizza,1002
10264,mushroom corn pizza,1002
10265,chicken burger,1002
10266,chicken filllet burger,1002
10267,chicken bbq burger,1002
10268,chicken strip burger,1003
10269,veggie burger,1003
10270,aloo tikki burger,1003
10271,lamb burger,1003
10272,paneer burger,1003
10273,capsicum corn burger,1003
10274,aloo tikki burger,1004
10275,lamb burger,1004
10276,paneer burger,1004
10277,capsicum corn burger,1004
10278,corn cheese burger,1004
10279,chicken sandwich,1004
10280,paneer sandwich,1004
10281,capsicum corn sandwich,1004
10282,capsicum corn burger,1005
10283,corn cheese burger,1005
10284,chicken sandwich,1005
10285,paneer sandwich,1005
10286,capsicum corn sandwich,1005
10287,corn cheese sandwich,1005
10288,chilli sandwich,1005
10289,mushroom sandwich,1005
10290,chicken corn sandwich,1005
10291,paneer corn sandwich,1005
10292,mushroom corn sandwich,1005
10293,chicken filllet burger,1006
10294,chicken bbq burger,1006
10295,chicken strip burger,1006
10296,veggie burger,1006
10297,aloo tikki burger,1006
10298,lamb burger,1006
10299,paneer burger,1006
10300,capsicum corn burger,1006
10301,corn cheese burger,1006
10302,chicken sandwich,1006
10303,paneer sandwich,1006
10304,capsicum corn sandwich,1006
10305,corn cheese sandwich,1006
10306,lamb burger,1007
10307,paneer burger,1007
10308,capsicum corn burger,1007
10309,corn cheese burger,1007
10310,chicken sandwich,1007
10311,paneer sandwich,1007
10312,capsicum corn sandwich,1007
10313,corn cheese sandwich,1007
10314,chilli sandwich,1007
10315,mushroom sandwich,1007
10316,chicken corn sandwich,1007
10317,paneer corn sandwich,1007
10318,mushroom corn sandwich,1007
10319,chicken lollipop biriyani,1007
10320,chicken biriyani,1007
10321,mutton biriyani,1007
10322,chocolate milkshake,1007
10323,vanilla milkshake,1007
10324,sweet lassi,1007
10325,corn pizza,1008
10326,capsicum pizza,1008
10327,chicken extravaganza pizza,1008
10328,veg farmhouse pizza,1008
10329,chicken dominator pizza,1008
10330,tomato pizza,1008
10331,mushroom pizza,1008
10332,chicken corn pizza,1008
10333,paneer corn pizza,1008
10334,lamb burger,1009
10335,paneer burger,1009
10336,capsicum corn burger,1009
10337,corn cheese burger,1009
10338,chicken sandwich,1009
10339,paneer corn pizza,1010
10340,mushroom corn pizza,1010
10341,chicken burger,1010
10342,chicken filllet burger,1010
10343,chicken bbq burger,1010
10344,chicken strip burger,1010
10345,veggie burger,1010
10346,aloo tikki burger,1010
10347,lamb burger,1010
10348,paneer burger,1011
10349,capsicum corn burger,1011
10350,corn cheese burger,1011
10351,chicken sandwich,1011
10352,paneer sandwich,1011
10353,capsicum corn sandwich,1011
10354,corn cheese sandwich,1011
10355,chilli sandwich,1011
10356,mushroom sandwich,1011
10357,chicken corn sandwich,1011
10358,paneer corn sandwich,1011
10359,mushroom corn sandwich,1011
10360,chicken lollipop biriyani,1011
10361,chicken biriyani,1011
10362,mutton biriyani,1011
10363,chocolate milkshake,1011
10364,vanilla milkshake,1011
10365,sweet lassi,1011
10366,strawberry lassi,1011
10367,corn pizza,1012
10368,capsicum pizza,1012
10369,chicken extravaganza pizza,1012
10370,veg farmhouse pizza,1012
10371,chicken dominator pizza,1012
10372,paneer corn pizza,1013
10373,mushroom corn pizza,1013
10374,chicken burger,1013
10375,chicken filllet burger,1013
10376,chicken bbq burger,1013
10377,paneer pizza,1014
10378,corn pizza,1014
10379,capsicum pizza,1014
10380,chicken extravaganza pizza,1014
10381,veg farmhouse pizza,1014
10382,chicken dominator pizza,1014
10383,tomato pizza,1014
10384,mushroom pizza,1014
10385,chicken corn pizza,1014
10386,paneer corn pizza,1014
10387,mushroom corn pizza,1014
10388,chicken burger,1014
10389,chicken filllet burger,1014
10390,chicken bbq burger,1014
10391,chicken strip burger,1014
10392,veggie burger,1014
10393,aloo tikki burger,1014
10394,lamb burger,1014
10395,paneer burger,1014
10396,paneer pizza,1015
10397,corn pizza,1015
10398,capsicum pizza,1015
10399,chicken extravaganza pizza,1015
10400,veg farmhouse pizza,1015
10401,chicken dominator pizza,1015
10402,tomato pizza,1015
10403,mushroom pizza,1015
10404,chicken corn pizza,1015
10405,paneer corn pizza,1015
10406,mushroom corn pizza,1015
10407,chicken burger,1015
10408,chicken filllet burger,1015
10409,chicken dominator pizza,1016
10410,tomato pizza,1016
10411,mushroom pizza,1016
10412,chicken corn pizza,1016
10413,paneer corn pizza,1016
10414,margaritha pizza,1017
10415,pepperoni pizza,1017
10416,bbq chicken pizza,1017
10417,chicken pesto pizza,1017
10418,paneer pizza,1017
10419,corn pizza,1017
10420,capsicum pizza,1017
10421,chicken extravaganza pizza,1017
10422,veg farmhouse pizza,1017
10423,chicken dominator pizza,1017
10424,tomato pizza,1017
10425,mushroom pizza,1017
10426,chicken corn pizza,1017
10427,paneer corn pizza,1017
10428,mushroom corn pizza,1017
10429,pepperoni pizza,1018
10430,bbq chicken pizza,1018
10431,chicken pesto pizza,1018
10432,paneer pizza,1018
10433,corn pizza,1018
10434,capsicum pizza,1018
10435,chicken extravaganza pizza,1018
10436,veg farmhouse pizza,1018
10437,chicken dominator pizza,1018
10438,tomato pizza,1018
10439,mushroom pizza,1018
10440,chicken corn pizza,1018
10441,paneer corn pizza,1018
10442,mushroom corn pizza,1018
10443,chicken burger,1018
10444,chicken filllet burger,1018
10445,chicken bbq burger,1018
10446,capsicum pizza,1019
10447,chicken extravaganza pizza,1019
10448,veg farmhouse pizza,1019
10449,chicken dominator pizza,1019
10450,tomato pizza,1019
10451,mushroom pizza,1019
10452,chicken corn pizza,1019
10453,paneer corn pizza,1019
10454,mushroom corn pizza,1019
10455,chicken burger,1019
10456,veg farmhouse pizza,1020
10457,chicken dominator pizza,1020
10458,tomato pizza,1020
10459,mushroom pizza,1020
10460,chicken corn pizza,1020
10461,paneer corn pizza,1020
10462,mushroom corn pizza,1020
10463,chicken burger,1020
10464,chicken filllet burger,1020
10465,chicken bbq burger,1020
10466,chicken strip burger,1020
10467,veggie burger,1020
10468,aloo tikki burger,1020
10469,chicken burger,1021
10470,chicken filllet burger,1021
10471,chicken bbq burger,1021
10472,chicken strip burger,1021
10473,veggie burger,1021
10474,aloo tikki burger,1021
10475,lamb burger,1021
10476,paneer burger,1021
10477,capsicum corn burger,1021
10478,corn cheese burger,1021
10479,chicken sandwich,1021
10480,paneer sandwich,1021
10481,paneer burger,1022
10482,capsicum corn burger,1022
10483,corn cheese burger,1022
10484,chicken sandwich,1022
10485,paneer sandwich,1022
10486,chicken strip burger,1023
10487,veggie burger,1023
10488,aloo tikki burger,1023
10489,lamb burger,1023
10490,paneer burger,1023
10491,capsicum corn burger,1023
10492,corn cheese burger,1023
10493,lamb burger,1024
10494,paneer burger,1024
10495,capsicum corn burger,1024
10496,corn cheese burger,1024
10497,chicken sandwich,1024
10498,paneer sandwich,1024
10499,capsicum corn sandwich,1024
10500,corn cheese sandwich,1024
10501,chilli sandwich,1024
10502,mushroom sandwich,1024
10503,chicken corn sandwich,1024
10504,paneer corn sandwich,1024
10505,mushroom corn sandwich,1024
10506,chicken lollipop biriyani,1024
10507,chicken biriyani,1024
10508,chicken sandwich,1025
10509,paneer sandwich,1025
10510,capsicum corn sandwich,1025
10511,corn cheese sandwich,1025
10512,chilli sandwich,1025
10513,mushroom sandwich,1025
10514,chicken corn sandwich,1025
10515,paneer corn sandwich,1025
10516,mushroom corn sandwich,1025
10517,chicken lollipop biriyani,1025
10518,chicken biriyani,1025
10519,mutton biriyani,1025
10520,chocolate milkshake,1025
10521,veg farmhouse pizza,1026
10522,chicken dominator pizza,1026
10523,tomato pizza,1026
10524,mushroom pizza,1026
10525,chicken corn pizza,1026
10526,paneer corn pizza,1026
10527,mushroom corn pizza,1026
10528,chicken burger,1026
10529,chicken filllet burger,1026
10530,chicken bbq burger,1026
10531,chicken strip burger,1026
10532,capsicum pizza,1027
10533,chicken extravaganza pizza,1027
10534,veg farmhouse pizza,1027
10535,chicken dominator pizza,1027
10536,tomato pizza,1027
10537,mushroom pizza,1027
10538,chicken corn pizza,1027
10539,paneer corn pizza,1027
10540,bbq chicken pizza,1028
10541,chicken pesto pizza,1028
10542,paneer pizza,1028
10543,corn pizza,1028
10544,capsicum pizza,1028
10545,paneer burger,1029
10546,capsicum corn burger,1029
10547,corn cheese burger,1029
10548,chicken sandwich,1029
10549,paneer sandwich,1029
10550,capsicum corn sandwich,1029
10551,corn cheese sandwich,1029
10552,chilli sandwich,1029
10553,mushroom sandwich,1029
10554,chicken corn sandwich,1029
10555,bbq chicken pizza,1030
10556,chicken pesto pizza,1030
10557,paneer pizza,1030
10558,corn pizza,1030
10559,capsicum pizza,1030
10560,chicken extravaganza pizza,1030
10561,bbq chicken pizza,1031
10562,chicken pesto pizza,1031
10563,paneer pizza,1031
10564,corn pizza,1031
10565,capsicum pizza,1031
10566,corn pizza,1032
10567,capsicum pizza,1032
10568,chicken extravaganza pizza,1032
10569,veg farmhouse pizza,1032
10570,chicken dominator pizza,1032
10571,tomato pizza,1032
10572,mushroom pizza,1032
10573,chicken corn pizza,1032
10574,paneer corn pizza,1032
10575,mushroom corn pizza,1032
10576,chicken burger,1032
10577,chicken filllet burger,1032
10578,chicken bbq burger,1032
10579,chicken strip burger,1032
10580,veggie burger,1032
10581,aloo tikki burger,1032
10582,lamb burger,1032
10583,paneer burger,1032
10584,capsicum corn burger,1032
10585,chicken bbq burger,1033
10586,chicken strip burger,1033
10587,veggie burger,1033
10588,aloo tikki burger,1033
10589,lamb burger,1033
10590,paneer burger,1033
10591,capsicum corn burger,1033
10592,corn cheese burger,1033
10593,chicken sandwich,1033
10594,paneer sandwich,1033
10595,capsicum corn sandwich,1033
10596,corn cheese sandwich,1033
10597,chilli sandwich,1033
10598,chicken strip burger,1034
10599,veggie burger,1034
10600,aloo tikki burger,1034
10601,lamb burger,1034
10602,paneer burger,1034
10603,capsicum corn burger,1034
10604,corn cheese burger,1034
10605,chicken sandwich,1034
10606,paneer sandwich,1034
10607,capsicum corn sandwich,1034
10608,corn cheese sandwich,1034
10609,chilli sandwich,1034
10610,mushroom sandwich,1034
10611,chicken corn sandwich,1034
10612,paneer corn sandwich,1034
10613,mushroom corn sandwich,1034
10614,chicken lollipop biriyani,1034
10615,margaritha pizza,1035
10616,pepperoni pizza,1035
10617,bbq chicken pizza,1035
10618,chicken pesto pizza,1035
10619,paneer pizza,1035
10620,corn pizza,1035
10621,capsicum pizza,1035
10622,chilli sandwich,1036
10623,mushroom sandwich,1036
10624,chicken corn sandwich,1036
10625,paneer corn sandwich,1036
10626,mushroom corn sandwich,1036
10627,chicken lollipop biriyani,1036
10628,chicken biriyani,1036
10629,mutton biriyani,1036
10630,chocolate milkshake,1036
10631,vanilla milkshake,1036
10632,sweet lassi,1036
10633,strawberry lassi,1036
10634,chocolate mouse,1036
10635,gulab jamun,1036
10636,capsicum pizza,1037
10637,chicken extravaganza pizza,1037
10638,veg farmhouse pizza,1037
10639,chicken dominator pizza,1037
10640,tomato pizza,1037
10641,mushroom pizza,1037
10642,chicken corn pizza,1037
10643,paneer corn pizza,1037
10644,mushroom corn pizza,1037
10645,lamb burger,1038
10646,paneer burger,1038
10647,capsicum corn burger,1038
10648,corn cheese burger,1038
10649,chicken sandwich,1038
10650,lamb burger,1039
10651,paneer burger,1039
10652,capsicum corn burger,1039
10653,corn cheese burger,1039
10654,chicken sandwich,1039
10655,paneer sandwich,1039
10656,capsicum corn sandwich,1039
10657,corn cheese sandwich,1039
10658,chilli sandwich,1039
10659,mushroom sandwich,1039
10660,chicken corn sandwich,1039
10661,paneer corn sandwich,1039
10662,mushroom corn sandwich,1039
10663,chicken lollipop biriyani,1039
10664,chicken biriyani,1039
10665,mutton biriyani,1039
10666,chocolate milkshake,1039
10667,vanilla milkshake,1039
10668,paneer corn pizza,1040
10669,mushroom corn pizza,1040
10670,chicken burger,1040
10671,chicken filllet burger,1040
10672,chicken bbq burger,1040
10673,chicken strip burger,1040
10674,veggie burger,1040
10675,aloo tikki burger,1040
10676,lamb burger,1040
10677,paneer burger,1040
10678,capsicum corn burger,1040
10679,corn cheese burger,1040
10680,capsicum corn burger,1041
10681,corn cheese burger,1041
10682,chicken sandwich,1041
10683,paneer sandwich,1041
10684,capsicum corn sandwich,1041
10685,paneer sandwich,1042
10686,capsicum corn sandwich,1042
10687,corn cheese sandwich,1042
10688,chilli sandwich,1042
10689,mushroom sandwich,1042
10690,chicken corn sandwich,1042
10691,paneer corn sandwich,1042
10692,mushroom corn sandwich,1042
10693,chicken lollipop biriyani,1042
10694,capsicum corn burger,1043
10695,corn cheese burger,1043
10696,chicken sandwich,1043
10697,paneer sandwich,1043
10698,capsicum corn sandwich,1043
10699,corn cheese sandwich,1043
10700,chilli sandwich,1043
10701,mushroom sandwich,1043
10702,paneer sandwich,1044
10703,capsicum corn sandwich,1044
10704,corn cheese sandwich,1044
10705,chilli sandwich,1044
10706,mushroom sandwich,1044
10707,chicken corn sandwich,1044
10708,paneer corn sandwich,1044
10709,chicken dominator pizza,1045
10710,tomato pizza,1045
10711,mushroom pizza,1045
10712,chicken corn pizza,1045
10713,paneer corn pizza,1045
10714,mushroom corn pizza,1045
10715,chicken burger,1045
10716,chicken filllet burger,1045
10717,chicken bbq burger,1045
10718,chicken strip burger,1045
10719,veggie burger,1045
10720,aloo tikki burger,1045
10721,lamb burger,1045
10722,capsicum corn burger,1046
10723,corn cheese burger,1046
10724,chicken sandwich,1046
10725,paneer sandwich,1046
10726,capsicum corn sandwich,1046
10727,corn cheese sandwich,1046
10728,chilli sandwich,1046
10729,mushroom sandwich,1046
10730,paneer sandwich,1047
10731,capsicum corn sandwich,1047
10732,corn cheese sandwich,1047
10733,chilli sandwich,1047
10734,mushroom sandwich,1047
10735,chicken corn sandwich,1047
10736,paneer corn sandwich,1047
10737,mushroom corn sandwich,1047
10738,chicken lollipop biriyani,1047
10739,chicken biriyani,1047
10740,mutton biriyani,1047
10741,chocolate milkshake,1047
10742,vanilla milkshake,1047
10743,sweet lassi,1047
10744,pepperoni pizza,1048
10745,bbq chicken pizza,1048
10746,chicken pesto pizza,1048
10747,paneer pizza,1048
10748,corn pizza,1048
10749,capsicum pizza,1048
10750,chicken extravaganza pizza,1048
10751,veg farmhouse pizza,1048
10752,chicken dominator pizza,1048
10753,tomato pizza,1048
10754,mushroom pizza,1048
10755,chicken corn pizza,1048
10756,paneer corn pizza,1048
10757,veg farmhouse pizza,1049
10758,chicken dominator pizza,1049
10759,tomato pizza,1049
10760,mushroom pizza,1049
10761,chicken corn pizza,1049
10762,corn cheese sandwich,1050
10763,chilli sandwich,1050
10764,mushroom sandwich,1050
10765,chicken corn sandwich,1050
10766,paneer corn sandwich,1050
10767,pepperoni pizza,1051
10768,bbq chicken pizza,1051
10769,chicken pesto pizza,1051
10770,paneer pizza,1051
10771,corn pizza,1051
10772,capsicum pizza,1051
10773,chicken extravaganza pizza,1051
10774,veg farmhouse pizza,1051
10775,chicken dominator pizza,1051
10776,tomato pizza,1051
10777,mushroom pizza,1051
10778,paneer sandwich,1052
10779,capsicum corn sandwich,1052
10780,corn cheese sandwich,1052
10781,chilli sandwich,1052
10782,mushroom sandwich,1052
10783,bbq chicken pizza,1053
10784,chicken pesto pizza,1053
10785,paneer pizza,1053
10786,corn pizza,1053
10787,capsicum pizza,1053
10788,paneer corn pizza,1054
10789,mushroom corn pizza,1054
10790,chicken burger,1054
10791,chicken filllet burger,1054
10792,chicken bbq burger,1054
10793,chicken strip burger,1054
10794,veggie burger,1054
10795,aloo tikki burger,1054
10796,lamb burger,1054
10797,paneer burger,1054
10798,capsicum corn burger,1054
10799,corn cheese burger,1054
10800,aloo tikki burger,1055
10801,lamb burger,1055
10802,paneer burger,1055
10803,capsicum corn burger,1055
10804,corn cheese burger,1055
10805,chicken dominator pizza,1056
10806,tomato pizza,1056
10807,mushroom pizza,1056
10808,chicken corn pizza,1056
10809,paneer corn pizza,1056
10810,lamb burger,1057
10811,paneer burger,1057
10812,capsicum corn burger,1057
10813,corn cheese burger,1057
10814,chicken sandwich,1057
10815,bbq chicken pizza,1058
10816,chicken pesto pizza,1058
10817,paneer pizza,1058
10818,corn pizza,1058
10819,capsicum pizza,1058
10820,chicken extravaganza pizza,1058
10821,veg farmhouse pizza,1058
10822,paneer corn pizza,1059
10823,mushroom corn pizza,1059
10824,chicken burger,1059
10825,chicken filllet burger,1059
10826,chicken bbq burger,1059
10827,chilli sandwich,1060
10828,mushroom sandwich,1060
10829,chicken corn sandwich,1060
10830,paneer corn sandwich,1060
10831,mushroom corn sandwich,1060
10832,chicken pesto pizza,1061
10833,paneer pizza,1061
10834,corn pizza,1061
10835,capsicum pizza,1061
10836,chicken extravaganza pizza,1061
10837,chicken bbq burger,1062
10838,chicken strip burger,1062
10839,veggie burger,1062
10840,aloo tikki burger,1062
10841,lamb burger,1062
10842,paneer burger,1062
10843,capsicum corn burger,1062
10844,corn cheese burger,1062
10845,chicken sandwich,1062
10846,chicken dominator pizza,1063
10847,tomato pizza,1063
10848,mushroom pizza,1063
10849,chicken corn pizza,1063
10850,paneer corn pizza,1063
10851,mushroom corn pizza,1063
10852,chicken burger,1063
10853,chicken filllet burger,1063
10854,chicken bbq burger,1063
10855,chicken strip burger,1063
10856,veggie burger,1063
10857,aloo tikki burger,1063
10858,lamb burger,1063
10859,paneer burger,1063
10860,capsicum corn burger,1063
10861,corn cheese burger,1063
10862,tomato pizza,1064
10863,mushroom pizza,1064
10864,chicken corn pizza,1064
10865,paneer corn pizza,1064
10866,mushroom corn pizza,1064
10867,chicken burger,1064
10868,chicken filllet burger,1064
10869,chicken bbq burger,1064
10870,chicken strip burger,1064
10871,veggie burger,1064
10872,chicken corn pizza,1065
10873,paneer corn pizza,1065
10874,mushroom corn pizza,1065
10875,chicken burger,1065
10876,chicken filllet burger,1065
10877,chicken bbq burger,1065
10878,chicken strip burger,1065
10879,veggie burger,1065
10880,aloo tikki burger,1065
10881,lamb burger,1065
10882,paneer burger,1065
10883,capsicum corn burger,1065
10884,chicken pesto pizza,1066
10885,paneer pizza,1066
10886,corn pizza,1066
10887,capsicum pizza,1066
10888,chicken extravaganza pizza,1066
10889,veg farmhouse pizza,1066
10890,corn pizza,1067
10891,capsicum pizza,1067
10892,chicken extravaganza pizza,1067
10893,veg farmhouse pizza,1067
10894,chicken dominator pizza,1067
10895,tomato pizza,1067
10896,mushroom pizza,1067
10897,chicken corn pizza,1067
10898,paneer corn pizza,1067
10899,mushroom corn pizza,1067
10900,chicken burger,1067
10901,chicken filllet burger,1067
10902,chicken bbq burger,1067
10903,chilli sandwich,1068
10904,mushroom sandwich,1068
10905,chicken corn sandwich,1068
10906,paneer corn sandwich,1068
10907,mushroom corn sandwich,1068
10908,chicken lollipop biriyani,1068
10909,chicken biriyani,1068
10910,mutton biriyani,1068
10911,chocolate milkshake,1068
10912,vanilla milkshake,1068
10913,sweet lassi,1068
10914,tomato pizza,1069
10915,mushroom pizza,1069
10916,chicken corn pizza,1069
10917,paneer corn pizza,1069
10918,mushroom corn pizza,1069
10919,chicken sandwich,1070
10920,paneer sandwich,1070
10921,capsicum corn sandwich,1070
10922,corn cheese sandwich,1070
10923,chilli sandwich,1070
10924,corn pizza,1071
10925,capsicum pizza,1071
10926,chicken extravaganza pizza,1071
10927,veg farmhouse pizza,1071
10928,chicken dominator pizza,1071
10929,tomato pizza,1071
10930,mushroom pizza,1071
10931,veg farmhouse pizza,1072
10932,chicken dominator pizza,1072
10933,tomato pizza,1072
10934,mushroom pizza,1072
10935,chicken corn pizza,1072
10936,paneer corn pizza,1072
10937,mushroom corn pizza,1072
10938,chicken burger,1072
10939,chicken filllet burger,1072
10940,chicken bbq burger,1072
10941,chicken strip burger,1072
10942,veggie burger,1072
10943,capsicum pizza,1073
10944,chicken extravaganza pizza,1073
10945,veg farmhouse pizza,1073
10946,chicken dominator pizza,1073
10947,tomato pizza,1073
10948,mushroom pizza,1073
10949,chicken corn pizza,1073
10950,paneer corn pizza,1073
10951,mushroom corn pizza,1073
10952,chicken burger,1073
10953,chicken filllet burger,1073
10954,chicken bbq burger,1073
10955,chicken strip burger,1073
10956,mushroom pizza,1074
10957,chicken corn pizza,1074
10958,paneer corn pizza,1074
10959,mushroom corn pizza,1074
10960,chicken burger,1074
10961,pepperoni pizza,1075
10962,bbq chicken pizza,1075
10963,chicken pesto pizza,1075
10964,paneer pizza,1075
10965,corn pizza,1075
10966,capsicum pizza,1075
10967,chicken extravaganza pizza,1075
10968,veg farmhouse pizza,1075
10969,chicken dominator pizza,1075
10970,tomato pizza,1075
10971,mushroom pizza,1075
10972,chicken corn pizza,1075
10973,paneer corn pizza,1075
10974,mushroom corn pizza,1075
10975,chicken burger,1075
10976,veggie burger,1076
10977,aloo tikki burger,1076
10978,lamb burger,1076
10979,paneer burger,1076
10980,capsicum corn burger,1076
10981,corn cheese burger,1076
10982,mushroom pizza,1077
10983,chicken corn pizza,1077
10984,paneer corn pizza,1077
10985,mushroom corn pizza,1077
10986,chicken burger,1077
10987,chicken filllet burger,1077
10988,chicken bbq burger,1077
10989,chicken strip burger,1077
10990,veggie burger,1077
10991,aloo tikki burger,1077
10992,lamb burger,1077
10993,paneer burger,1077
10994,paneer corn pizza,1078
10995,mushroom corn pizza,1078
10996,chicken burger,1078
10997,chicken filllet burger,1078
10998,chicken bbq burger,1078
10999,chicken strip burger,1078
11000,veggie burger,1078
11001,margaritha pizza,1079
11002,pepperoni pizza,1079
11003,bbq chicken pizza,1079
11004,chicken pesto pizza,1079
11005,paneer pizza,1079
11006,corn pizza,1079
11007,capsicum pizza,1079
11008,chicken extravaganza pizza,1079
11009,chilli sandwich,1080
11010,mushroom sandwich,1080
11011,chicken corn sandwich,1080
11012,paneer corn sandwich,1080
11013,mushroom corn sandwich,1080
11014,chicken lollipop biriyani,1080
11015,chicken biriyani,1080
11016,mutton biriyani,1080
11017,chocolate milkshake,1080
11018,vanilla milkshake,1080
11019,sweet lassi,1080
11020,strawberry lassi,1080
11021,chocolate mouse,1080
11022,chicken strip burger,1081
11023,veggie burger,1081
11024,aloo tikki burger,1081
11025,lamb burger,1081
11026,paneer burger,1081
11027,capsicum corn burger,1081
11028,corn cheese burger,1081
11029,chicken sandwich,1081
11030,paneer sandwich,1081
11031,capsicum corn sandwich,1081
11032,corn cheese sandwich,1081
11033,chilli sandwich,1081
11034,mushroom sandwich,1081
11035,chicken corn sandwich,1081
11036,paneer corn sandwich,1081
11037,aloo tikki burger,1082
11038,lamb burger,1082
11039,paneer burger,1082
11040,capsicum corn burger,1082
11041,corn cheese burger,1082
11042,chicken sandwich,1082
11043,paneer sandwich,1082
11044,capsicum corn sandwich,1082
11045,bbq chicken pizza,1083
11046,chicken pesto pizza,1083
11047,paneer pizza,1083
11048,corn pizza,1083
11049,capsicum pizza,1083
11050,chicken extravaganza pizza,1083
11051,capsicum corn sandwich,1084
11052,corn cheese sandwich,1084
11053,chilli sandwich,1084
11054,mushroom sandwich,1084
11055,chicken corn sandwich,1084
11056,paneer corn sandwich,1084
11057,mushroom corn sandwich,1084
11058,chicken lollipop biriyani,1084
11059,chicken biriyani,1084
11060,mutton biriyani,1084
11061,chicken strip burger,1085
11062,veggie burger,1085
11063,aloo tikki burger,1085
11064,lamb burger,1085
11065,paneer burger,1085
11066,capsicum corn burger,1085
11067,corn pizza,1086
11068,capsicum pizza,1086
11069,chicken extravaganza pizza,1086
11070,veg farmhouse pizza,1086
11071,chicken dominator pizza,1086
11072,chicken pesto pizza,1087
11073,paneer pizza,1087
11074,corn pizza,1087
11075,capsicum pizza,1087
11076,chicken extravaganza pizza,1087
11077,veg farmhouse pizza,1087
11078,chicken dominator pizza,1087
11079,tomato pizza,1087
11080,mushroom pizza,1087
11081,chicken corn pizza,1087
11082,paneer corn pizza,1087
11083,mushroom corn pizza,1087
11084,chicken burger,1087
11085,chicken filllet burger,1087
11086,chicken bbq burger,1087
11087,chicken strip burger,1087
11088,veggie burger,1087
11089,aloo tikki burger,1087
11090,chicken burger,1088
11091,chicken filllet burger,1088
11092,chicken bbq burger,1088
11093,chicken strip burger,1088
11094,veggie burger,1088
11095,aloo tikki burger,1088
11096,lamb burger,1088
11097,paneer burger,1088
11098,capsicum corn burger,1088
11099,corn cheese burger,1088
11100,chicken sandwich,1088
11101,paneer sandwich,1088
11102,chicken strip burger,1089
11103,veggie burger,1089
11104,aloo tikki burger,1089
11105,lamb burger,1089
11106,paneer burger,1089
11107,capsicum corn burger,1089
11108,corn cheese burger,1089
11109,chicken sandwich,1089
11110,chicken burger,1090
11111,chicken filllet burger,1090
11112,chicken bbq burger,1090
11113,chicken strip burger,1090
11114,veggie burger,1090
11115,aloo tikki burger,1090
11116,lamb burger,1090
11117,paneer burger,1090
11118,capsicum corn burger,1090
11119,corn cheese burger,1090
11120,chicken sandwich,1090
11121,paneer sandwich,1090
11122,capsicum corn sandwich,1090
11123,corn cheese sandwich,1090
11124,chilli sandwich,1090
11125,chicken filllet burger,1091
11126,chicken bbq burger,1091
11127,chicken strip burger,1091
11128,veggie burger,1091
11129,aloo tikki burger,1091
11130,aloo tikki burger,1092
11131,lamb burger,1092
11132,paneer burger,1092
11133,capsicum corn burger,1092
11134,corn cheese burger,1092
11135,chicken sandwich,1092
11136,paneer sandwich,1092
11137,capsicum corn sandwich,1092
11138,corn cheese sandwich,1093
11139,chilli sandwich,1093
11140,mushroom sandwich,1093
11141,chicken corn sandwich,1093
11142,paneer corn sandwich,1093
11143,mushroom corn sandwich,1093
11144,chicken lollipop biriyani,1093
11145,chicken extravaganza pizza,1094
11146,veg farmhouse pizza,1094
11147,chicken dominator pizza,1094
11148,tomato pizza,1094
11149,mushroom pizza,1094
11150,chicken corn pizza,1094
11151,paneer corn pizza,1094
11152,chicken dominator pizza,1095
11153,tomato pizza,1095
11154,mushroom pizza,1095
11155,chicken corn pizza,1095
11156,paneer corn pizza,1095
11157,paneer sandwich,1096
11158,capsicum corn sandwich,1096
11159,corn cheese sandwich,1096
11160,chilli sandwich,1096
11161,mushroom sandwich,1096
11162,chicken corn sandwich,1096
11163,paneer corn sandwich,1096
11164,mushroom corn sandwich,1096
11165,chicken lollipop biriyani,1096
11166,chicken biriyani,1096
11167,mutton biriyani,1096
11168,chocolate milkshake,1096
11169,vanilla milkshake,1096
11170,sweet lassi,1096
11171,strawberry lassi,1096
11172,chocolate mouse,1096
11173,gulab jamun,1096
